index,   freq_ppm,   decay_hz, amplitude
   1,     9.4623,      9.627,    7.024579e-02
   2,     9.4694,      8.697,    5.557282e-02
   3,     9.4779,     10.643,    4.811634e-02
   4,     9.4857,      4.725,    2.468357e-02
   5,     9.4024,     13.708,    1.196609e-01
   6,     9.4164,     14.700,    9.507421e-02
   7,     9.4286,      9.160,    7.028454e-02
   8,     9.4344,      5.690,    2.945703e-02
   9,     9.4501,     12.350,    4.553285e-02
  10,     9.3503,     14.700,    7.055330e-02
  11,     9.3648,     14.700,    8.567477e-02
  12,     9.3761,     14.700,    5.849490e-02
  13,     9.3839,     12.520,    5.822710e-02
  14,     9.3934,      6.768,    4.604086e-02
  15,     9.2823,     14.700,    6.796059e-02
  16,     9.2911,     13.852,    8.526327e-02
  17,     9.3034,     13.969,    4.598408e-02
  18,     9.3163,     14.700,    8.209360e-02
  19,     9.3273,     14.700,    9.331761e-02
  20,     9.3481,     14.394,    9.099881e-02
  21,     9.2442,      5.676,    3.470451e-02
  22,     9.2513,      4.375,    3.029627e-02
  23,     9.2596,      5.113,    3.618984e-02
  24,     9.2660,      6.630,    3.031857e-02
  25,     9.1743,      4.127,    2.968236e-02
  26,     9.1853,     14.700,    1.072412e-01
  27,     9.2143,     14.700,    5.656218e-02
  28,     9.2277,      8.722,    1.945180e-02
  29,     9.2369,      9.978,    6.126276e-02
  30,     9.0954,     13.276,    7.005932e-02
  31,     9.1064,     11.953,    8.252356e-02
  32,     9.1214,     10.995,    4.172980e-02
  33,     9.1314,     14.566,    8.494153e-02
  34,     9.1504,     14.700,    9.927604e-02
  35,     9.1642,     11.175,    5.881984e-02
  36,     9.0210,     13.913,    9.279122e-02
  37,     9.0315,     13.072,    8.847665e-02
  38,     9.0416,     14.700,    6.991583e-02
  39,     9.0548,     14.700,    9.837580e-02
  40,     9.0688,      4.691,    2.239057e-02
  41,     9.0788,     14.647,    8.626472e-02
  42,     8.9631,     11.396,    6.207897e-02
  43,     8.9819,     13.242,    7.698587e-02
  44,     8.9899,      7.673,    2.224487e-02
  45,     9.0000,      9.407,    6.192357e-02
  46,     9.0136,      5.828,    2.736113e-02
  47,     8.8467,     14.700,    9.298196e-02
  48,     8.8642,     14.700,    1.035706e-01
  49,     8.8742,     14.700,    6.332119e-02
  50,     8.8942,     14.700,    1.236960e-01
  51,     8.9077,     14.700,    8.067672e-02
  52,     8.9335,     14.700,    7.828981e-02
  53,     8.9533,     14.700,    6.433901e-02
  54,     8.7713,     12.744,    3.896179e-02
  55,     8.7822,     14.700,    8.069202e-02
  56,     8.7973,     14.508,    2.714040e-01
  57,     8.8153,      9.185,    4.185789e-02
  58,     8.8252,     14.352,    8.341827e-02
  59,     8.7248,     13.795,    8.276263e-02
