index,   freq_ppm,   decay_hz, amplitude
 275,     5.8518,     14.700,    1.369852e-01
 276,     5.7377,     14.700,    1.186541e-01
 277,     5.7846,      8.446,    1.609523e+00
 278,     5.6756,     14.700,    1.491629e-01
 279,     5.6892,     14.104,    1.033772e-01
 280,     5.7002,     14.700,    9.266230e-02
 281,     5.7105,     12.665,    7.339336e-02
 282,     5.7206,     11.473,    8.923648e-02
 283,     5.7310,     14.700,    1.336332e-01
 284,     5.6172,     14.700,    1.270463e-01
 285,     5.6277,     14.700,    1.321570e-01
 286,     5.6376,     14.386,    1.181849e-01
 287,     5.6485,     14.540,    1.225284e-01
 288,     5.6631,     14.315,    1.282343e-01
 289,     5.5613,      9.519,    1.443026e-02
 290,     5.5648,      4.796,    2.767493e-02
 291,     5.5697,      8.000,    6.501976e-02
 292,     5.5882,     14.116,    1.029283e-01
 293,     5.5941,      9.591,    7.724264e-02
 294,     5.4762,     14.700,    1.496048e-01
 295,     5.4935,     14.700,    1.437151e-01
 296,     5.5092,     14.700,    1.092297e-01
 297,     5.5287,     14.700,    1.420477e-01
 298,     5.5471,     14.700,    2.063389e-01
 299,     5.4007,      6.757,    3.219424e+00
 300,     5.4026,      7.453,    4.056621e+00
 301,     5.4050,      0.000,    6.962981e-02
 302,     5.4073,      7.312,    4.266708e+00
 303,     5.4093,      7.045,    3.039091e+00
 304,     5.4441,     14.544,    1.139156e-01
 305,     5.4535,     11.288,    6.805539e-02
 306,     5.3544,      9.468,    4.291331e-02
 307,     5.3654,      9.666,    4.801715e-02
 308,     5.3769,     14.700,    7.037599e-02
 309,     5.2845,     14.700,    6.604261e-02
 310,     5.2974,     10.559,    5.355944e-02
 311,     5.3048,      5.983,    3.877063e-02
 312,     5.3145,     14.118,    1.016817e-01
 313,     5.3354,     14.700,    1.228707e-01
 314,     5.3466,     11.335,    4.592023e-02
 315,     5.2514,      6.801,    3.976220e-02
 316,     5.2582,      9.223,    6.152479e-02
 317,     5.2633,     10.165,    9.495141e-02
 318,     5.2704,      6.955,    3.949634e-02
 319,     5.2777,      3.972,    2.307516e-02
 320,     5.1779,     12.231,    8.631636e-02
 321,     5.1875,     12.297,    6.297370e-02
 322,     5.2089,     14.700,    1.194823e-01
 323,     5.2258,     14.700,    9.052826e-02
 324,     5.2408,     14.700,    1.004447e-01
 325,     5.0641,     14.700,    9.508734e-02
 326,     5.0959,     14.700,    9.442442e-02
 327,     5.1097,     14.700,    7.716034e-02
 328,     5.1217,     14.700,    1.048536e-01
 329,     5.1336,     14.673,    9.291636e-02
 330,     5.1519,      5.404,    3.633152e-02
 331,     5.1612,     14.700,    1.570852e-01
 332,     4.9589,     14.700,    7.598920e-02
 333,     4.9706,     13.952,    6.192589e-02
 334,     4.9891,     14.700,    1.147386e-01
 335,     5.0103,     14.700,    9.687237e-02
 336,     5.0204,     14.616,    9.819786e-02
 337,     5.0365,     12.987,    9.065787e-02
 338,     5.0459,     14.700,    7.680284e-02
 339,     4.9029,     11.671,    6.647345e-02
 340,     4.9120,      6.504,    2.973540e-02
 341,     4.9185,      5.863,    3.030742e-02
 342,     4.9313,     14.006,    9.690508e-02
 343,     4.9469,     14.700,    1.024648e-01
 344,     4.8253,     14.700,    4.092023e-01
 345,     4.8392,     14.700,    4.221614e-01
 346,     4.8497,     14.700,    4.238679e-01
 347,     4.8612,     14.700,    4.564154e-01
 348,     4.8721,     14.700,    4.879923e-01
 349,     4.8849,     14.700,    5.456844e-01
 350,     4.8981,     14.700,    6.286403e-01
 351,     4.7939,     14.700,    4.373568e+01
 352,     4.8021,     14.700,    3.872146e+01
 353,     4.8102,     14.700,    3.859945e+01
 354,     4.8185,     14.700,    3.903418e+01
 355,     4.7543,     14.700,    4.105556e+01
 356,     4.7628,     14.700,    4.026358e+01
 357,     4.7713,     14.700,    4.166109e+01
 358,     4.7792,     12.331,    3.755488e+01
 359,     4.7833,      3.282,    3.183593e+01
 360,     4.6811,     14.700,    9.790964e-02
 361,     4.7050,     12.655,    7.823585e-02
 362,     4.7196,     14.700,    1.192940e-01
 363,     4.7311,     14.700,    1.216905e-01
 364,     4.7431,     14.399,    1.168069e-01
 365,     4.6048,     14.395,    1.087211e-01
 366,     4.6194,     13.481,    8.558869e-02
 367,     4.6331,     14.700,    8.540475e-02
 368,     4.6448,     11.378,    5.613257e-02
 369,     4.6596,     14.700,    7.383856e-02
 370,     4.6759,     14.700,    1.362111e-01
 371,     4.5687,      8.018,    4.085579e-02
 372,     4.5721,     14.700,    6.224182e-03
 373,     4.5747,      7.076,    4.154927e-02
 374,     4.5821,      9.912,    1.679842e-02
 375,     4.5887,      7.887,    4.291813e-02
 376,     4.4816,     14.608,    1.282627e-01
 377,     4.4967,     14.700,    9.838590e-02
 378,     4.5064,     14.700,    5.959252e-02
 379,     4.5236,     14.700,    9.983347e-02
 380,     4.5357,     14.700,    8.787853e-02
 381,     4.5552,     13.465,    4.313252e-02
 382,     4.4492,     11.213,    8.645417e-02
 383,     4.4528,     14.336,    3.086412e-02
 384,     4.4573,      8.452,    1.173098e-02
 385,     4.4672,      9.311,    9.039683e-02
 386,     4.4207,      5.427,    4.027424e-01
 387,     4.4228,      5.981,    6.173189e-01
 388,     4.4253,      7.516,    1.017001e+00
 389,     4.4296,      9.535,    5.728468e-01
 390,     4.4313,      7.738,    5.981320e-01
 391,     4.3438,     14.700,    1.127709e-01
 392,     4.3726,     14.700,    8.219835e-02
 393,     4.4158,      6.249,    5.710056e-01
 394,     4.4178,      6.849,    4.766154e-01
 395,     4.2658,     14.700,    2.165438e-01
 396,     4.2715,     14.700,    4.465967e-01
 397,     4.2792,     11.685,    6.289915e-01
 398,     4.2850,      9.714,    1.281392e+00
 399,     4.2917,     11.581,    5.300264e+00
 400,     4.3195,     14.613,    1.635713e-01
 401,     4.2145,      9.632,    7.447288e+00
 402,     4.2301,     14.700,    3.486690e-01
 403,     4.2411,     14.700,    3.230364e-01
 404,     4.1497,     11.008,    1.912223e+01
 405,     4.1547,     13.912,    3.257296e+01
 406,     4.1689,      6.612,    1.007735e+02
 407,     4.1703,      3.991,    1.202160e+02
 408,     4.1718,      3.865,    1.081224e+02
 409,     4.1735,      6.209,    8.061092e+01
 410,     4.2001,      9.686,    8.074697e+00
 411,     4.0773,      8.115,    3.181696e-02
 412,     4.0844,     12.228,    5.706479e-01
 413,     4.0881,      5.286,    2.252079e-02
 414,     4.1095,     13.736,    1.386634e-01
 415,     4.0425,      8.317,    7.635084e+00
 416,     4.0452,      9.257,    3.953694e+00
 417,     4.0506,      8.797,    1.224775e+00
 418,     4.0568,      9.450,    5.543099e+00
 419,     4.0644,      7.332,    1.077685e+00
 420,     4.0092,      6.212,    3.991580e+00
 421,     4.0193,      4.912,    3.714306e+00
 422,     4.0210,      6.102,    4.984948e+00
 423,     4.0287,      7.429,    3.638725e+00
 424,     4.0312,      5.745,    3.256440e+00
 425,     3.9831,     10.543,    8.744350e+00
 426,     3.9891,      7.126,    4.977815e+00
 427,     3.9496,      6.698,    1.130192e+01
 428,     3.9625,      6.632,    1.141768e+01
 429,     3.9688,      7.896,    3.256022e+01
 430,     3.9705,      5.743,    2.901849e+01
 431,     3.9723,      6.803,    1.836739e+01
 432,     3.9199,      8.488,    9.683243e+00
 433,     3.9292,      6.498,    3.044090e+00
 434,     3.9393,      6.190,    6.624457e+00
 435,     3.9409,      7.713,    8.808311e+00
 436,     3.8658,      6.039,    1.140044e+00
 437,     3.8727,     12.450,    1.899643e+00
 438,     3.8799,     14.488,    4.244699e+00
 439,     3.8862,     10.606,    2.160711e+00
 440,     3.8917,     11.501,    2.866022e+00
 441,     3.8969,      6.921,    2.064058e+00
 442,     3.8219,     11.070,    3.016451e+00
 443,     3.8264,     10.971,    8.753044e+00
 444,     3.8321,     10.103,    6.136539e+00
 445,     3.8356,      9.502,    7.312543e+00
 446,     3.8423,     11.893,    1.423812e+01
 447,     3.8024,      4.119,    4.020634e+00
 448,     3.8044,      3.954,    4.992298e+00
 449,     3.8068,      5.395,    5.134338e+00
 450,     3.8093,      8.339,    1.843412e+01
 451,     3.8147,     10.000,    1.672340e+01
 452,     3.7540,      3.702,    2.691785e+00
 453,     3.7565,      6.173,    6.527874e+00
 454,     3.7603,      9.289,    5.717158e+00
 455,     3.7666,     10.852,    3.085283e+01
 456,     3.7771,      9.099,    1.318479e+01
 457,     3.7351,      8.188,    3.493279e+00
 458,     3.7503,      7.320,    6.573800e+00
 459,     3.7525,      5.941,    4.066769e+00
 460,     3.6422,      6.630,    1.943524e-01
 461,     3.6583,      9.946,    1.562800e+00
 462,     3.6651,      9.074,    1.258796e+01
 463,     3.6665,      5.601,    9.485327e+00
 464,     3.6681,      4.896,    5.219850e+00
 465,     3.6699,      6.465,    2.757729e+00
 466,     3.5967,     10.051,    1.508645e+00
 467,     3.6001,      6.353,    8.856329e-02
 468,     3.6031,      6.808,    4.763316e-01
 469,     3.6048,      8.074,    6.309554e-01
 470,     3.6328,     11.896,    2.159081e-01
 471,     3.4985,      7.137,    1.426739e+00
 472,     3.5375,      2.491,    6.491103e-01
 473,     3.5461,      8.151,    5.157589e+01
 474,     3.5476,      8.780,    6.362894e+01
 475,     3.5545,      3.487,    4.818532e-01
 476,     3.5605,      4.867,    1.867565e+00
 477,     3.4619,     12.225,    1.020020e+01
 478,     3.4739,     10.265,    3.011955e+00
 479,     3.4772,      7.077,    2.799619e+00
 480,     3.4908,      6.080,    1.777349e+00
 481,     3.4931,      7.449,    2.222258e+00
 482,     3.4184,      8.475,    3.131681e+01
 483,     3.4202,      7.504,    1.962225e+01
 484,     3.4301,      8.255,    2.144615e+01
 485,     3.4454,      4.030,    1.208976e+00
 486,     3.3724,      6.154,    8.654743e+01
 487,     3.3740,      3.167,    1.205493e+02
 488,     3.3754,      2.988,    1.116291e+02
 489,     3.3771,      5.536,    9.324747e+01
 490,     3.4082,      7.477,    2.505821e+01
 491,     3.3257,      9.497,    1.419295e+01
 492,     3.3317,     10.782,    1.734636e+01
 493,     3.3367,      7.514,    1.167909e+01
 494,     3.3392,      4.514,    4.409403e+00
 495,     3.2757,     13.101,    2.634426e+00
 496,     3.2938,     10.369,    1.983457e+00
 497,     3.2992,      8.712,    2.536541e+00
 498,     3.2366,      8.492,    1.369234e+01
 499,     3.2392,      8.604,    2.558190e+01
 500,     3.2488,      7.437,    2.623526e+01
 501,     3.2505,      5.329,    2.027856e+01
 502,     3.2524,      5.320,    9.422029e+00
 503,     3.2613,      9.172,    3.295792e+01
 504,     3.1984,      7.632,    4.897352e+00
 505,     3.2253,     10.447,    9.538763e+00
 506,     3.1227,     12.980,    5.778960e+00
 507,     3.1294,      8.403,    1.650479e-01
 508,     3.1359,     11.904,    4.378355e+00
 509,     3.1461,     14.700,    5.114645e-01
 510,     3.1559,     14.700,    2.530505e-01
 511,     3.0262,      7.109,    3.854036e+00
 512,     3.0794,      7.295,    5.529670e+01
 513,     3.0813,      4.146,    1.627991e+02
 514,     3.0827,      3.026,    2.258550e+02
 515,     3.0842,      3.673,    2.329273e+02
 516,     3.0857,      6.488,    1.898881e+02
 517,     3.1121,     14.700,    4.868914e+00
 518,     2.9626,      6.474,    2.587403e+00
 519,     2.9644,      6.668,    2.353767e+00
 520,     2.9804,      6.851,    1.690133e-01
 521,     2.9927,      9.640,    6.134947e-02
 522,     3.0096,     14.700,    3.773140e-01
 523,     2.8911,     12.044,    1.690554e-01
 524,     2.9001,     11.995,    1.489435e+00
 525,     2.9142,     14.700,    9.621189e-02
 526,     2.9253,     10.334,    8.050528e-01
 527,     2.7914,      8.457,    4.781375e+01
 528,     2.7928,      5.354,    6.874845e+01
 529,     2.7942,      5.058,    5.650744e+01
 530,     2.7959,      7.269,    3.768287e+01
 531,     2.8176,      8.006,    4.810968e+01
 532,     2.8188,      5.432,    3.928592e+01
 533,     2.8204,      7.423,    3.975504e+01
 534,     2.6118,     14.700,    2.675390e+00
 535,     2.6955,      7.293,    8.832275e+01
 536,     2.6974,      6.563,    3.793406e+01
 537,     2.7215,      8.738,    2.294521e+02
 538,     2.5556,     13.230,    2.577594e-01
 539,     2.5666,      3.527,    1.930998e-02
 540,     2.5858,      9.801,    7.846898e-01
 541,     2.5923,     13.634,    4.286245e-03
 542,     2.5220,      9.089,    6.389086e-02
 543,     2.5323,      8.716,    1.013581e-01
 544,     2.5370,      7.477,    5.407349e-02
 545,     2.5424,      9.666,    9.362794e-02
 546,     2.5455,      8.041,    1.248044e-01
 547,     2.4625,      9.512,    1.639607e+01
 548,     2.4756,      8.839,    3.704642e+00
 549,     2.4884,      7.925,    1.743528e+00
 550,     2.4274,      7.490,    1.325319e+01
 551,     2.4364,      7.966,    1.206215e+01
 552,     2.4398,      8.452,    2.562936e+01
 553,     2.4493,      7.683,    1.733149e+01
 554,     2.4522,      8.896,    1.832509e+01
 555,     2.4017,      8.555,    2.289340e+00
 556,     2.4143,      9.502,    4.497114e+00
 557,     2.3251,     10.680,    1.132399e+00
 558,     2.3266,      5.891,    1.725855e+00
 559,     2.3283,      7.736,    1.591522e+00
 560,     2.3426,      8.108,    1.176303e-01
 561,     2.2834,      4.101,    1.082256e-01
 562,     2.3018,      7.948,    4.158424e+00
 563,     2.3137,      7.263,    4.154442e+00
 564,     2.3154,      8.250,    3.908105e+00
 565,     2.2529,     11.386,    4.869375e-01
 566,     2.2629,     14.700,    7.978011e-01
 567,     2.2719,      6.745,    3.046469e-01
 568,     2.2757,      8.555,    3.406886e-01
 569,     2.2206,      8.453,    1.714906e-01
 570,     2.2313,      8.969,    1.370820e-01
 571,     2.2418,     10.322,    3.212815e-01
 572,     2.1723,     12.511,    7.345479e-01
 573,     2.1840,     14.700,    1.020159e-01
 574,     2.2061,      3.875,    2.489074e-02
 575,     2.1326,      9.047,    1.144246e+01
 576,     2.1351,      7.325,    1.843957e+01
 577,     2.1375,      8.529,    1.693475e+01
 578,     2.1476,      9.562,    1.753426e+01
 579,     2.1113,     11.376,    1.515638e+01
 580,     2.1214,      9.027,    1.766932e+01
 581,     2.1240,      7.325,    1.505383e+01
 582,     2.1263,      8.794,    1.200659e+01
 583,     2.0460,      4.408,    2.188922e-02
 584,     2.0595,      9.423,    6.646346e-02
 585,     2.0854,     12.444,    6.452886e-01
 586,     2.0080,     14.413,    1.523677e-01
 587,     2.0128,      9.380,    2.571006e-01
 588,     2.0242,     14.700,    3.678177e-01
 589,     2.0360,      7.268,    6.858929e-02
 590,     1.9675,     13.270,    6.523197e-01
 591,     1.9744,     14.700,    6.738515e-01
 592,     1.9806,     14.700,    5.796365e-01
 593,     1.9896,     10.925,    1.073849e+00
 594,     1.9996,     12.637,    1.470150e-01
 595,     1.9356,      7.027,    1.801827e-01
 596,     1.9529,     10.402,    5.806470e-02
 597,     1.9612,     11.539,    3.502075e-01
 598,     1.8938,      9.595,    5.229053e+00
 599,     1.8972,     10.214,    4.984304e+00
 600,     1.9030,     11.751,    3.059725e+00
 601,     1.9080,     10.824,    5.539495e+00
 602,     1.9119,     10.452,    3.977973e+00
 603,     1.9217,     10.704,    3.093626e+00
 604,     1.8826,      6.547,    1.490761e+00
 605,     1.8850,      8.525,    2.568928e+00
 606,     1.8242,      7.567,    9.615265e-01
