index,   freq_ppm,   decay_hz, amplitude
   1,     9.4207,     14.651,    7.744706e-02
   2,     9.4282,      6.584,    2.225258e-02
   3,     9.4390,      9.067,    3.247664e-02
   4,     9.4515,     14.464,    4.713562e-02
   5,     9.4618,     14.700,    2.607218e-02
   6,     9.4762,      4.201,    2.352298e-02
   7,     9.4901,     14.700,    7.202387e-02
   8,     9.3281,     14.700,    1.061340e-01
   9,     9.3458,     14.700,    6.738001e-02
  10,     9.3708,     14.700,    7.499950e-02
  11,     9.3816,     14.700,    8.363762e-02
  12,     9.3918,     11.271,    5.434715e-02
  13,     9.4081,     13.170,    6.759451e-02
  14,     9.2640,      6.409,    4.613900e-02
  15,     9.2766,     14.700,    8.334013e-02
  16,     9.2854,      5.040,    1.539835e-02
  17,     9.3014,     14.700,    8.954477e-02
  18,     9.3150,     14.700,    9.095277e-02
  19,     9.3272,     14.700,    1.533992e-01
  20,     9.1824,     14.451,    5.367495e-02
  21,     9.1939,     14.700,    1.097889e-01
  22,     9.2042,     14.700,    5.590280e-02
  23,     9.2152,     14.578,    8.999845e-02
  24,     9.2312,     14.700,    1.344136e-01
  25,     9.2522,     14.700,    8.750731e-02
  26,     9.0341,     12.574,    6.447282e-02
  27,     9.0494,     14.700,    9.768513e-02
  28,     9.0819,     14.700,    1.221272e-01
  29,     9.0976,     14.700,    7.415006e-02
  30,     9.1148,     14.609,    1.033609e-01
  31,     9.1386,     14.700,    1.122403e-01
  32,     9.1589,     14.700,    1.375685e-01
  33,     8.9967,     14.700,    5.741092e-03
  34,     9.0003,      5.337,    2.715514e-02
  35,     9.0058,      7.139,    3.908230e-02
  36,     9.0136,      6.423,    4.710046e-02
  37,     9.0203,      8.845,    5.557790e-02
  38,     8.9604,     14.182,    1.017533e-01
  39,     8.9723,      8.735,    7.490398e-02
  40,     8.9802,     14.700,    5.083957e-02
  41,     8.9894,      6.070,    2.415893e-02
  42,     8.9342,      7.580,    6.283420e-02
  43,     8.9401,      6.349,    3.905113e-02
  44,     8.9467,      0.458,    5.361929e-03
  45,     8.8593,     14.700,    7.739277e-02
  46,     8.8683,     11.303,    5.036218e-02
  47,     8.8866,     13.661,    4.794435e-02
  48,     8.8983,     14.487,    1.126354e-01
  49,     8.9128,     14.700,    7.824365e-02
  50,     8.9299,     14.700,    1.008017e-01
  51,     8.8134,      5.032,    2.826217e-02
  52,     8.8307,     14.342,    6.545603e-02
  53,     8.8408,      3.568,    1.224851e-02
  54,     8.8472,      6.335,    4.199620e-02
  55,     8.7405,     14.700,    1.078927e-01
  56,     8.7514,     11.109,    8.443097e-02
  57,     8.7613,      7.607,    3.623367e-02
  58,     8.7703,     14.700,    7.923820e-02
  59,     8.7818,     14.700,    9.403030e-02
  60,     8.8011,     14.700,    3.280145e-01
  61,     8.7008,      6.940,    1.218578e-04
  62,     8.7046,     14.296,    9.683810e-02
  63,     8.7154,     10.163,    6.934645e-02
  64,     8.7252,      5.052,    2.817398e-02
  65,     8.7321,      6.080,    2.623285e-02
  66,     8.6626,     10.688,    8.070509e-02
  67,     8.6752,      6.752,    4.221531e-02
  68,     8.6827,      4.321,    1.551807e-02
  69,     8.6890,     12.168,    6.949922e-02
  70,     8.6197,     10.509,    1.383505e+01
  71,     8.4762,     14.609,    9.723230e-02
  72,     8.4902,     14.700,    6.018602e-02
  73,     8.5031,     14.700,    8.537139e-02
  74,     8.5209,     14.700,    1.312511e-01
  75,     8.5346,     14.700,    1.108779e-01
  76,     8.5476,     14.700,    1.253289e-01
  77,     8.4333,     14.700,    3.117269e-01
  78,     8.4490,      9.664,    4.709516e-02
  79,     8.4566,     12.475,    7.616543e-02
  80,     8.4604,      0.649,    1.901230e-03
  81,     8.4682,     10.695,    7.258765e-02
  82,     8.3890,      6.173,    9.809217e-03
  83,     8.3968,     14.700,    4.320184e-02
  84,     8.4063,     14.700,    9.695109e-02
  85,     8.4192,      8.781,    5.541735e-02
  86,     8.4266,      7.815,    1.470286e-01
  87,     8.3443,      7.476,    3.128257e+00
  88,     8.3461,      6.053,    8.304922e-01
  89,     8.3482,      0.000,    1.328883e-02
  90,     8.3711,     10.995,    6.080748e-02
  91,     8.3799,      9.131,    6.389665e-02
