index,   freq_ppm,   decay_hz, amplitude
 139,     7.6121,      9.704,    8.015795e+00
 140,     7.6244,     10.510,    1.278961e+01
 141,     7.5253,     12.358,    1.899030e+01
 142,     7.5369,      8.759,    1.490218e+01
 143,     7.5392,      9.328,    1.991172e+01
 144,     7.4713,     12.020,    1.081830e-01
 145,     7.4861,     11.455,    1.519803e-01
 146,     7.4983,     12.489,    2.244844e-01
 147,     7.4302,     11.910,    2.917472e+00
 148,     7.3760,      9.884,    1.320614e+00
 149,     7.3789,      7.668,    1.536849e+00
 150,     7.4056,      9.821,    5.120470e+00
 151,     7.4180,     10.750,    7.325334e+00
 152,     7.3076,      8.128,    4.035973e+00
 153,     7.3122,     12.141,    7.488763e+00
 154,     7.3237,      8.253,    4.842935e+00
 155,     7.3265,      6.214,    2.593017e+00
 156,     7.3627,      9.356,    1.003265e+01
 157,     7.3654,      8.801,    8.986541e+00
 158,     7.2616,      9.123,    2.168437e+00
 159,     7.2733,      8.097,    1.922830e+00
 160,     7.2757,      7.827,    1.860528e+00
 161,     7.2870,      9.675,    1.874213e+00
 162,     7.2027,      8.084,    1.485270e+00
 163,     7.2047,      6.385,    8.585035e-01
 164,     7.1775,      6.653,    7.457402e-01
 165,     7.1796,      7.252,    9.063191e-01
 166,     7.1895,      7.515,    1.335675e+00
 167,     7.1913,      7.060,    1.633573e+00
 168,     7.1929,      8.640,    1.237453e+00
 169,     7.0781,     14.700,    8.435728e-02
 170,     7.0926,      7.512,    2.779889e-02
 171,     7.1036,     14.700,    4.611792e-02
 172,     7.1275,      7.031,    4.090106e-02
 173,     7.1396,     14.700,    9.073687e-02
 174,     7.1550,     14.700,    1.731279e-01
 175,     7.0416,     14.700,    1.097450e-01
 176,     7.0497,      8.590,    6.363215e-02
 177,     7.0566,      8.614,    5.873066e-02
 178,     7.0684,     13.628,    1.026649e-01
 179,     6.9458,     14.700,    1.012895e-01
 180,     6.9625,     14.700,    1.264589e-01
 181,     6.9827,     14.700,    1.116443e-01
 182,     6.9934,     14.700,    8.923497e-02
 183,     7.0050,     14.700,    9.964129e-02
 184,     7.0230,     14.512,    1.118573e-01
 185,     6.8891,     14.700,    1.344379e-01
 186,     6.8963,      7.590,    4.279881e-02
 187,     6.9093,      7.362,    5.449982e-02
 188,     6.9161,     10.508,    7.697476e-02
 189,     6.9257,     14.413,    7.595382e-02
 190,     6.8592,     14.700,    1.252656e-01
 191,     6.8661,      9.644,    5.752676e-02
 192,     6.8692,      2.711,    1.433027e-02
 193,     6.8756,      0.000,    3.166784e-03
 194,     6.8782,      7.251,    4.075602e-02
 195,     6.7939,     13.425,    8.925286e-02
 196,     6.8022,     10.748,    5.488473e-02
 197,     6.8221,     14.700,    1.359248e-01
 198,     6.8287,     10.572,    3.554527e-02
 199,     6.8435,     10.988,    8.779032e-02
 200,     6.7459,      2.506,    1.209953e-02
 201,     6.7536,      7.326,    3.835920e-02
 202,     6.7588,      8.352,    1.696628e-02
 203,     6.7666,     11.904,    8.902054e-02
 204,     6.7825,      9.463,    4.441064e-02
 205,     6.6526,     14.700,    5.667698e-02
 206,     6.6620,     14.700,    8.713198e-02
 207,     6.6749,     14.700,    1.279607e-01
 208,     6.6936,     14.700,    9.144166e-02
 209,     6.7110,     14.700,    9.262342e-02
 210,     6.7243,     13.757,    4.248072e-02
 211,     6.7339,     14.700,    8.186891e-02
 212,     6.6274,      8.680,    3.640509e-02
 213,     6.6388,      8.208,    6.666718e-02
 214,     6.6420,      2.244,    4.374864e-03
 215,     6.6495,      0.763,    1.319630e-03
 216,     6.6028,     14.298,    1.633742e-01
 217,     6.6115,      6.833,    2.061259e-02
 218,     6.6236,     14.700,    6.030468e-02
 219,     6.5689,      6.074,    4.050204e-02
 220,     6.5770,      7.982,    3.591790e-02
 221,     6.5808,      1.439,    3.826034e-04
 222,     6.5886,      7.544,    5.052474e-02
 223,     6.4869,     14.639,    9.754475e-02
 224,     6.5111,     14.700,    6.873590e-02
 225,     6.5274,     14.700,    8.646357e-02
 226,     6.5418,     14.700,    1.329431e-01
 227,     6.5580,     14.700,    8.662426e-02
 228,     6.4312,     11.138,    6.934587e-02
 229,     6.4360,      4.202,    1.785582e-02
 230,     6.4426,     14.700,    1.007562e-01
 231,     6.4658,     14.700,    9.402204e-02
 232,     6.4731,     14.700,    7.962160e-02
 233,     6.3832,     14.700,    6.790633e-02
 234,     6.3933,     13.877,    7.529455e-02
 235,     6.4060,     14.260,    6.455161e-02
 236,     6.4136,     12.125,    7.962035e-02
 237,     6.4225,      5.538,    2.722253e-02
 238,     6.3205,     14.700,    9.656711e-02
 239,     6.3282,     14.700,    9.045879e-02
 240,     6.3448,     13.401,    4.734198e-02
 241,     6.3550,     12.881,    1.059272e-01
 242,     6.3727,     14.700,    7.997266e-02
 243,     6.2657,      9.014,    8.257285e-02
 244,     6.2773,      9.729,    6.568241e-02
 245,     6.2854,     14.432,    1.038233e-01
 246,     6.2927,      7.585,    5.231971e-02
 247,     6.2140,     14.608,    1.192129e-01
 248,     6.2278,     13.834,    7.012951e-02
 249,     6.2338,      5.330,    1.823286e-02
 250,     6.2432,     14.700,    1.077586e-01
 251,     6.2524,     13.991,    9.092434e-02
 252,     6.1857,     12.739,    3.765871e-02
 253,     6.1952,     13.732,    8.246190e-02
 254,     6.2031,     14.700,    1.009064e-01
 255,     6.1168,     14.700,    9.437455e-02
 256,     6.1314,     14.700,    5.795554e-02
 257,     6.1440,     14.700,    8.782576e-02
 258,     6.1562,     14.700,    7.144284e-02
 259,     6.1699,      9.484,    3.752387e-02
 260,     6.0657,      7.456,    8.791695e-01
 261,     6.0674,      7.637,    8.393743e-01
 262,     6.0760,      6.716,    8.993312e-01
 263,     6.0778,      5.704,    5.698634e-01
 264,     6.0799,      1.493,    2.573224e-02
 265,     6.1002,      5.388,    2.556900e-02
 266,     5.9739,     14.700,    9.509295e-02
 267,     5.9835,     14.700,    1.059638e-01
 268,     6.0097,     14.700,    6.314955e-02
 269,     6.0211,     14.450,    6.625952e-02
 270,     6.0336,     12.971,    7.726123e-02
 271,     6.0401,     13.653,    1.005003e-01
 272,     5.9131,     12.335,    9.472760e-02
 273,     5.9283,      5.914,    2.190053e-02
 274,     5.9373,     14.700,    1.092431e-01
 275,     5.9497,     14.700,    9.727684e-02
 276,     5.9636,     10.653,    3.638733e-02
 277,     5.8158,     14.700,    9.289701e-02
 278,     5.8385,     14.700,    1.013387e-01
 279,     5.8557,     14.700,    1.420295e-01
 280,     5.8718,     14.700,    8.162382e-02
 281,     5.8822,     13.978,    7.109053e-02
 282,     5.9025,     14.700,    1.546559e-01
 283,     5.7122,     14.700,    1.310895e-01
 284,     5.7436,     14.700,    8.597983e-02
 285,     5.7538,     14.700,    6.467061e-02
 286,     5.7669,     14.700,    1.232636e-01
 287,     5.7845,      7.945,    1.261852e+00
 288,     5.7974,      7.985,    1.297097e+00
 289,     5.6468,     10.929,    9.056949e-02
 290,     5.6555,     14.700,    4.381759e-02
 291,     5.6710,     13.963,    8.710861e-02
 292,     5.6846,     13.489,    4.217616e-02
 293,     5.6990,      7.235,    4.403368e-02
 294,     5.5709,      6.310,    3.119663e-02
 295,     5.5856,     11.042,    5.268336e-02
 296,     5.6025,     14.462,    1.084774e-01
 297,     5.6256,     13.686,    1.041275e-01
 298,     5.6367,      4.201,    1.514235e-02
 299,     5.4583,     14.156,    9.969933e-02
 300,     5.4759,     14.700,    5.597020e-02
 301,     5.4887,     14.700,    7.818516e-02
 302,     5.5124,     14.700,    6.430041e-02
 303,     5.5276,     14.700,    8.906096e-02
 304,     5.5445,     14.700,    1.372055e-01
 305,     5.4288,      8.286,    7.486575e-02
 306,     5.4356,     10.804,    6.944534e-02
 307,     5.4464,      4.986,    2.724771e-02
 308,     5.3644,      5.449,    2.441558e-02
 309,     5.3984,      0.000,    2.118253e-02
 310,     5.4011,      7.855,    4.003944e+00
 311,     5.4029,      7.147,    2.449154e+00
 312,     5.4063,      6.571,    1.586243e+00
 313,     5.4081,      5.315,    2.477862e+00
 314,     5.4099,      6.495,    1.828449e+00
 315,     5.3027,      7.908,    4.668040e-02
 316,     5.3162,     10.477,    2.620796e-02
 317,     5.3251,     14.700,    1.045644e-01
 318,     5.3356,     11.515,    3.600501e-02
 319,     5.3441,     14.700,    1.475286e-01
 320,     5.2407,     14.700,    1.525206e-01
 321,     5.2551,     14.700,    1.344576e-01
 322,     5.2682,     14.700,    9.745543e-02
 323,     5.2780,     14.700,    1.127139e-01
 324,     5.2886,     14.700,    1.175086e-01
 325,     5.1768,     14.677,    1.278039e-01
 326,     5.1895,      9.441,    3.062555e-02
 327,     5.1952,      6.869,    2.335535e-02
 328,     5.2076,     13.106,    1.010036e-01
 329,     5.2210,     14.700,    1.155944e-01
 330,     5.1440,     12.688,    7.366041e-02
 331,     5.1514,      0.000,    4.815540e-03
 332,     5.1581,      9.982,    6.416913e-02
 333,     5.1688,      5.040,    2.041940e-02
 334,     5.0807,     13.367,    8.017186e-02
 335,     5.0937,     12.382,    7.574606e-02
 336,     5.1089,     14.700,    5.300837e-02
 337,     5.1216,      3.329,    1.745727e-02
 338,     5.1358,     13.634,    1.029260e-01
 339,     4.9856,     14.700,    7.207061e-02
 340,     5.0133,     14.082,    8.513653e-02
 341,     5.0327,      8.843,    6.691571e-02
 342,     5.0428,     14.700,    8.469320e-02
 343,     5.0581,     14.566,    7.033190e-02
 344,     4.9196,     12.027,    8.741874e-02
 345,     4.9403,     14.601,    5.943882e-02
 346,     4.9513,     14.700,    6.079692e-02
 347,     4.9628,     14.700,    7.738359e-02
 348,     4.9763,      9.621,    7.196151e-02
 349,     4.8149,     14.700,    4.234148e+00
 350,     4.8318,     14.700,    3.968684e+00
 351,     4.8483,     14.700,    3.848335e+00
 352,     4.8645,     14.700,    3.857993e+00
 353,     4.8806,     14.700,    3.851845e+00
 354,     4.8971,     14.700,    3.847659e+00
 355,     4.9127,     14.700,    4.125975e+00
 356,     4.7831,      4.504,    4.688015e+01
 357,     4.7910,      5.275,    1.538975e+01
 358,     4.7954,     10.866,    3.546244e+01
 359,     4.8014,     14.700,    4.901967e+01
 360,     4.8082,     14.700,    4.786800e+01
 361,     4.7517,     14.700,    4.787959e+01
 362,     4.7590,     14.700,    4.756772e+01
 363,     4.7664,     14.700,    5.051394e+01
 364,     4.7735,     13.851,    4.921973e+01
 365,     4.7110,     13.908,    1.591883e-01
 366,     4.7167,     14.700,    1.981416e-01
 367,     4.7264,     14.700,    1.344927e-01
 368,     4.7341,      9.885,    9.782229e-02
 369,     4.7420,     14.700,    1.469607e-01
 370,     4.6713,     14.700,    1.099179e-01
 371,     4.6809,     14.700,    7.338784e-02
 372,     4.6891,      5.560,    3.469650e-02
 373,     4.6960,     14.700,    1.032960e-01
 374,     4.7031,     12.782,    3.777308e-02
 375,     4.6386,     14.700,    1.080492e-01
 376,     4.6509,     13.374,    1.175035e-01
 377,     4.6588,      9.271,    4.693360e-02
 378,     4.5288,     14.700,    1.632475e-01
 379,     4.5444,     14.700,    1.629172e-01
 380,     4.5576,     14.700,    1.302785e-01
 381,     4.5715,     14.700,    1.083042e-01
 382,     4.5880,     14.700,    1.621381e-01
 383,     4.6108,     14.700,    1.134331e-01
 384,     4.4739,      5.882,    3.262571e-02
 385,     4.4833,     13.576,    6.227357e-02
 386,     4.4909,     13.276,    5.899261e-02
 387,     4.4948,      4.985,    2.088176e-02
 388,     4.5059,     14.700,    9.649067e-02
 389,     4.4217,      8.131,    9.013106e-01
 390,     4.4249,      9.111,    1.288877e+00
 391,     4.4306,      8.162,    9.642496e-01
 392,     4.4543,      7.964,    4.746431e-02
 393,     4.4691,     14.700,    7.735346e-02
 394,     4.2782,     10.028,    4.076904e+00
 395,     4.2853,      9.549,    1.160265e+00
 396,     4.2910,     14.700,    2.284196e+00
 397,     4.3217,     14.700,    1.982923e-01
 398,     4.4166,      8.824,    1.068022e+00
 399,     4.1996,      9.031,    3.677080e+00
 400,     4.2005,      8.966,    3.540215e+00
 401,     4.2146,      8.730,    5.426149e+00
 402,     4.2596,     13.777,    5.789315e-01
 403,     4.1343,      8.307,    1.711776e+01
 404,     4.1383,      9.750,    2.852655e+01
 405,     4.1424,     11.685,    2.635690e+01
 406,     4.1555,      7.877,    2.304295e+02
 407,     4.1567,      4.163,    1.526493e+02
 408,     4.1582,      3.321,    9.576749e+01
 409,     4.1599,      4.842,    5.639406e+01
 410,     4.0428,      9.005,    8.169309e+00
 411,     4.0508,      6.768,    1.121642e+00
 412,     4.0568,      9.766,    5.231275e+00
 413,     4.0642,      6.331,    1.009438e+00
 414,     4.0087,      5.943,    3.739286e+00
 415,     4.0195,      7.250,    8.881643e+00
 416,     4.0293,      6.453,    4.389851e+00
 417,     4.0316,      5.911,    3.822104e+00
 418,     3.9833,      9.460,    7.739430e+00
 419,     3.9891,      6.977,    4.870658e+00
 420,     3.9401,      6.994,    1.227407e+01
 421,     3.9497,      6.278,    1.008533e+01
 422,     3.9626,      6.796,    1.490510e+01
 423,     3.9659,      5.772,    1.981288e+01
 424,     3.9677,      4.865,    3.268689e+01
 425,     3.9695,      6.569,    3.133991e+01
 426,     3.8863,     10.444,    2.188695e+00
 427,     3.8920,      9.548,    2.328911e+00
 428,     3.8969,      5.810,    1.605817e+00
 429,     3.9198,      8.198,    1.056077e+01
 430,     3.9295,      7.801,    3.744555e+00
 431,     3.8417,      9.568,    9.283557e+00
 432,     3.8443,     11.461,    3.839908e+00
 433,     3.8719,     14.700,    1.927063e+00
 434,     3.8798,     14.004,    3.271019e+00
 435,     3.8148,     10.174,    1.553934e+01
 436,     3.8261,     12.776,    1.035450e+01
 437,     3.8322,      9.396,    5.787806e+00
 438,     3.8359,      9.650,    8.127808e+00
 439,     3.7770,      7.758,    1.269522e+01
 440,     3.8030,      4.835,    4.203316e+00
 441,     3.8052,      6.050,    5.626227e+00
 442,     3.8092,      9.487,    2.001333e+01
 443,     3.7514,      8.221,    7.748717e+00
 444,     3.7562,      9.586,    1.098099e+01
 445,     3.7607,      8.452,    2.927314e+00
 446,     3.7665,     10.865,    3.234501e+01
 447,     3.7269,     14.700,    6.170272e-01
 448,     3.7348,      7.187,    1.543585e+00
 449,     3.7361,      9.039,    1.711271e+00
 450,     3.6419,      9.639,    2.583055e-01
 451,     3.6583,     10.719,    2.232912e+00
 452,     3.6651,      9.023,    1.030925e+01
 453,     3.6668,      6.293,    1.054170e+01
 454,     3.6687,      6.642,    5.070977e+00
 455,     3.5603,     11.845,    6.415142e+00
 456,     3.5990,     14.700,    2.400378e+00
 457,     3.4909,      8.570,    1.838678e+00
 458,     3.4986,      6.404,    1.319938e+00
 459,     3.5455,     10.585,    3.020108e+01
 460,     3.5465,      6.916,    4.942795e+01
 461,     3.5480,      7.630,    3.234103e+01
 462,     3.4451,      8.749,    2.857264e+00
 463,     3.4622,     11.833,    8.707696e+00
 464,     3.4740,     10.186,    3.785887e+00
 465,     3.4772,      7.506,    4.563177e+00
 466,     3.4075,      7.198,    1.337610e+01
 467,     3.4092,      6.963,    9.180080e+00
 468,     3.4185,      7.962,    2.098019e+01
 469,     3.4201,      7.953,    1.912231e+01
 470,     3.4295,      6.464,    9.958479e+00
 471,     3.4314,      5.514,    5.497196e+00
 472,     3.3320,     13.941,    2.876218e+01
 473,     3.3394,      9.694,    1.326702e+01
 474,     3.3569,      8.044,    9.614386e+01
 475,     3.3585,      4.293,    1.746770e+02
