index,   freq_ppm,   decay_hz, amplitude
   1,     9.4127,     14.700,    7.081503e-02
   2,     9.4309,     14.700,    7.537800e-02
   3,     9.4460,     14.700,    5.641189e-02
   4,     9.4615,     14.700,    6.553657e-02
   5,     9.4754,     12.640,    6.330375e-02
   6,     9.4846,     14.700,    1.107982e-01
   7,     9.3277,      6.924,    1.818576e-02
   8,     9.3397,     14.700,    1.125434e-01
   9,     9.3596,     14.700,    1.302629e-01
  10,     9.3879,     14.700,    8.435237e-02
  11,     9.4002,     14.700,    1.041257e-01
  12,     9.2788,      6.990,    5.070395e-02
  13,     9.2871,      9.925,    4.888557e-02
  14,     9.2974,      2.211,    5.503939e-03
  15,     9.3073,      7.186,    2.799117e-02
  16,     9.3150,     14.700,    1.040313e-01
  17,     9.2311,      3.264,    1.525183e-02
  18,     9.2391,      9.686,    8.310556e-02
  19,     9.2460,      6.201,    2.669850e-02
  20,     9.2535,      9.285,    4.577317e-02
  21,     9.2668,     14.700,    6.280921e-02
  22,     9.1461,     14.700,    9.492315e-02
  23,     9.1653,     14.700,    1.103735e-01
  24,     9.1818,     14.700,    9.984276e-02
  25,     9.1989,     14.700,    1.540162e-01
  26,     9.2172,     14.700,    1.226965e-01
  27,     9.0324,     14.700,    1.313270e-01
  28,     9.0612,     14.700,    1.401432e-01
  29,     9.0750,     14.700,    8.048482e-02
  30,     9.0859,     14.700,    1.145842e-01
  31,     9.1034,     14.700,    1.317752e-01
  32,     9.1149,     14.700,    1.229998e-01
  33,     9.1289,     14.700,    1.321997e-01
  34,     8.9258,     14.700,    1.343552e-01
  35,     8.9431,     14.700,    1.230298e-01
  36,     8.9551,     14.700,    1.037178e-01
  37,     8.9704,     14.700,    6.541275e-02
  38,     8.9825,     14.700,    1.453273e-01
  39,     9.0066,     14.700,    1.511642e-01
  40,     9.0271,     14.700,    1.446487e-01
  41,     8.8597,     14.700,    6.894995e-02
  42,     8.8738,     11.826,    2.756708e-02
  43,     8.8815,      7.214,    2.467302e-02
  44,     8.8903,      6.409,    4.068318e-02
  45,     8.9028,      9.667,    7.594521e-02
  46,     8.7674,     14.700,    7.454983e-02
  47,     8.7800,     14.700,    7.170244e-02
  48,     8.7945,     14.700,    2.741521e-01
