index,   freq_ppm,   decay_hz, amplitude
 121,     7.7569,      5.653,    6.150075e-02
 122,     7.7353,      7.026,    9.986418e-01
 123,     7.7335,      6.461,    1.189498e+00
 124,     7.7318,      8.037,    1.258454e+00
 125,     7.7219,      8.021,    1.700094e+00
 126,     7.7200,      4.860,    8.814500e-01
 127,     7.7183,      6.966,    1.099018e+00
 128,     7.6850,     14.700,    2.480574e-01
 129,     7.6745,     14.700,    4.291876e-01
 130,     7.6386,      7.925,    1.639673e+00
 131,     7.6360,      9.976,    2.854191e+00
 132,     7.6269,      8.178,    3.384099e+00
 133,     7.6247,      6.570,    4.815444e+00
 134,     7.6226,      8.177,    3.175385e+00
 135,     7.6142,      7.269,    2.976041e+00
 136,     7.6121,      5.379,    2.496342e+00
 137,     7.6100,      6.111,    1.796431e+00
 138,     7.5521,      7.677,    8.655486e+00
 139,     7.5499,      8.223,    8.172492e+00
 140,     7.5402,      7.693,    1.021782e+01
 141,     7.5381,      6.811,    1.275565e+01
 142,     7.5360,      7.900,    7.514594e+00
 143,     7.5259,     10.954,    1.390759e+01
 144,     7.5233,     11.400,    3.869720e+00
 145,     7.5133,      9.105,    2.056165e+00
 146,     7.4983,     14.700,    1.883915e-01
 147,     7.4563,      5.956,    4.606337e-02
 148,     7.4313,      8.963,    1.402347e+00
 149,     7.4286,     10.764,    1.185460e+00
 150,     7.4181,     10.985,    6.876798e+00
 151,     7.4058,      9.526,    4.560386e+00
 152,     7.3782,      8.421,    1.751014e+00
 153,     7.3705,      8.321,    5.559313e+00
 154,     7.3686,      6.916,    5.169776e+00
 155,     7.3665,      9.120,    8.193646e+00
 156,     7.3550,      8.507,    7.805130e-01
 157,     7.3266,      6.655,    2.480389e+00
 158,     7.3237,      8.687,    4.725001e+00
 159,     7.3122,     12.244,    7.114039e+00
 160,     7.3079,      8.185,    3.698027e+00
 161,     7.2874,     10.027,    1.806779e+00
 162,     7.2759,      8.087,    1.792939e+00
 163,     7.2735,      8.462,    1.808512e+00
 164,     7.2629,      7.596,    1.080230e+00
 165,     7.2607,      6.812,    8.290623e-01
 166,     7.2051,      6.816,    6.771881e-01
 167,     7.2031,      9.061,    1.702418e+00
 168,     7.1930,      9.205,    1.499744e+00
 169,     7.1913,      6.720,    1.321455e+00
 170,     7.1896,      6.866,    1.020145e+00
 171,     7.1799,      7.219,    8.000643e-01
 172,     7.1778,      7.009,    7.687087e-01
 173,     7.1515,     11.335,    1.240870e-01
 174,     7.1381,     11.982,    8.951055e-02
 175,     7.1241,     14.700,    7.522199e-02
 176,     7.1120,     14.700,    5.815805e-02
 177,     7.0931,     14.700,    5.273481e-02
 178,     7.0806,     14.700,    1.107293e-01
 179,     7.0557,     14.700,    1.531966e-01
 180,     7.0505,     14.700,    1.599790e-01
 181,     7.0289,     14.700,    1.009090e-01
 182,     7.0174,     14.700,    8.904579e-02
 183,     7.0041,     14.700,    1.300016e-01
 184,     6.9834,     14.700,    1.311351e-01
 185,     6.9598,     14.700,    1.171666e-01
 186,     6.9175,     14.700,    1.281911e-01
 187,     6.8951,     14.700,    1.132946e-01
 188,     6.8891,      7.029,    2.058031e-02
 189,     6.8779,     14.700,    1.397401e-01
 190,     6.8637,     14.700,    3.481704e-02
 191,     6.8539,     14.298,    6.558973e-02
 192,     6.8360,      5.715,    2.856530e-02
 193,     6.8312,     13.411,    5.771408e-02
 194,     6.8218,      6.187,    1.932523e-02
 195,     6.8119,     11.826,    3.199406e-02
 196,     6.7990,     14.700,    9.542619e-02
 197,     6.7923,      5.613,    3.145747e-02
 198,     6.7826,     12.496,    9.233695e-02
 199,     6.7701,     14.305,    6.195826e-02
 200,     6.7626,     14.700,    6.161299e-02
 201,     6.7480,      5.299,    7.367081e-03
 202,     6.7436,      7.250,    3.278998e-02
 203,     6.7305,     14.700,    7.102849e-02
 204,     6.7199,     14.700,    1.027399e-01
 205,     6.7084,     12.107,    8.051512e-02
 206,     6.7013,      5.786,    2.722529e-02
 207,     6.6952,     11.182,    7.829788e-02
 208,     6.6735,     14.700,    9.143610e-02
 209,     6.6531,     14.700,    1.036838e-01
 210,     6.6420,     10.043,    5.443139e-02
 211,     6.6336,     13.746,    5.688341e-02
 212,     6.6209,     14.049,    7.344596e-02
 213,     6.6081,      8.015,    3.172003e-02
 214,     6.6021,     14.700,    1.314415e-01
 215,     6.5819,     14.481,    7.980870e-02
 216,     6.5692,     14.700,    8.309299e-02
 217,     6.5537,     14.700,    7.392661e-02
 218,     6.5399,     11.991,    5.671296e-02
 219,     6.5302,     13.873,    3.144169e-02
 220,     6.5206,     10.282,    9.030793e-02
 221,     6.4976,     14.700,    6.968793e-02
 222,     6.4890,      5.052,    3.237793e-02
 223,     6.4802,     14.616,    1.127299e-01
 224,     6.4650,     14.700,    4.854829e-02
 225,     6.4516,     12.177,    4.124438e-02
 226,     6.4409,     10.653,    5.652714e-02
 227,     6.4338,     14.700,    8.337247e-02
 228,     6.4310,      3.587,    1.314797e-02
 229,     6.4210,      4.696,    2.825429e-02
 230,     6.4091,     14.262,    8.387436e-02
 231,     6.3915,     14.700,    5.191916e-02
 232,     6.3806,      9.598,    5.390375e-02
 233,     6.3734,     14.700,    4.776041e-02
 234,     6.3620,     14.608,    9.176251e-02
 235,     6.3511,     14.507,    9.122159e-02
 236,     6.3314,     14.700,    9.305965e-02
 237,     6.3110,     14.700,    8.275314e-02
 238,     6.2931,     14.700,    6.727622e-02
 239,     6.2661,     14.700,    1.113130e-01
 240,     6.2524,     14.700,    9.642074e-02
 241,     6.2370,     14.700,    8.224747e-02
 242,     6.2200,      9.055,    5.650273e-02
 243,     6.2150,     12.719,    3.854685e-02
 244,     6.2106,      8.333,    3.889954e-02
 245,     6.2046,     13.784,    1.324947e-01
 246,     6.1935,     13.089,    1.065901e-01
 247,     6.1829,      3.409,    2.150135e-02
 248,     6.1760,      9.130,    3.854480e-02
 249,     6.1647,     14.700,    1.121830e-01
 250,     6.1618,      6.122,    7.066742e-03
 251,     6.1547,     14.700,    1.256059e-01
 252,     6.1462,      6.506,    2.263681e-02
 253,     6.1358,     11.068,    5.824786e-02
 254,     6.1311,      9.405,    4.648812e-02
 255,     6.1276,      4.623,    1.894084e-02
 256,     6.1221,     13.758,    9.468202e-02
 257,     6.1077,     14.700,    8.778308e-02
 258,     6.0985,      8.488,    3.625204e-02
 259,     6.0790,      7.198,    7.092654e-01
 260,     6.0773,      7.592,    1.061863e+00
 261,     6.0686,      8.068,    9.552226e-01
 262,     6.0670,      7.151,    8.788008e-01
 263,     6.0284,     14.700,    3.344056e-02
 264,     6.0137,     13.425,    6.779784e-02
 265,     5.9956,     14.700,    9.195765e-02
 266,     5.9780,     14.700,    6.764030e-02
 267,     5.9651,     14.700,    5.760834e-02
 268,     5.9474,     13.012,    7.264974e-02
 269,     5.9387,     14.700,    8.535447e-02
 270,     5.9336,     11.969,    3.873648e-02
 271,     5.9284,     14.700,    8.178484e-02
 272,     5.9174,     10.560,    3.478548e-02
 273,     5.9030,     14.137,    1.011110e-01
 274,     5.8958,      7.260,    3.611951e-02
 275,     5.8797,     14.700,    1.019880e-01
 276,     5.8570,     14.700,    9.257192e-02
 277,     5.8445,     12.173,    5.325310e-02
 278,     5.8373,     11.853,    3.652573e-02
 279,     5.8264,     14.700,    5.872157e-02
 280,     5.7984,      6.976,    6.613710e-01
 281,     5.7967,      6.343,    8.308882e-01
 282,     5.7856,      6.546,    6.211944e-01
 283,     5.7839,      6.370,    8.570941e-01
 284,     5.7694,      8.693,    5.828869e-02
 285,     5.7433,     11.326,    4.576029e-02
 286,     5.7338,      4.984,    2.306832e-02
 287,     5.7301,     12.574,    6.377704e-02
 288,     5.7240,      8.866,    5.190956e-02
 289,     5.7159,      0.242,    6.599057e-03
 290,     5.7040,     14.700,    1.075961e-01
 291,     5.6966,      8.370,    3.684797e-02
 292,     5.6830,     14.700,    8.304860e-02
 293,     5.6708,     11.031,    5.634036e-02
 294,     5.6553,      6.964,    4.659927e-02
 295,     5.6468,     13.541,    6.835078e-02
 296,     5.6323,     14.700,    1.093096e-01
 297,     5.6140,     14.700,    7.020701e-02
 298,     5.6029,     13.919,    7.881353e-02
 299,     5.5970,     14.700,    4.437743e-02
 300,     5.5814,      2.782,    1.337189e-02
 301,     5.5738,      9.482,    8.934662e-02
 302,     5.5638,      4.422,    2.190839e-02
 303,     5.5453,     14.700,    1.455526e-01
 304,     5.5393,      9.948,    5.551794e-02
 305,     5.5202,     14.700,    5.122571e-02
 306,     5.5059,     14.468,    9.075982e-02
 307,     5.4738,     14.700,    6.555069e-02
 308,     5.4661,     14.700,    8.063284e-02
 309,     5.4482,     14.597,    6.734261e-02
 310,     5.4317,     14.700,    2.102739e-01
 311,     5.4098,      6.913,    2.068340e+00
 312,     5.4080,      5.354,    2.395842e+00
 313,     5.4061,      6.104,    1.397728e+00
 314,     5.4029,      7.094,    2.188387e+00
 315,     5.4011,      8.089,    4.196090e+00
 316,     5.3543,     14.663,    1.034657e-01
 317,     5.3407,     14.700,    9.876733e-02
 318,     5.3205,      4.389,    1.964367e-02
 319,     5.3119,     14.700,    9.026432e-02
 320,     5.2976,     14.700,    9.837441e-02
 321,     5.2880,      6.207,    1.931367e-02
 322,     5.2793,      9.402,    5.620536e-02
 323,     5.2675,     11.957,    6.233923e-02
 324,     5.2562,      9.972,    5.280670e-02
 325,     5.2475,      5.478,    2.855849e-02
 326,     5.2353,      7.491,    5.245662e-02
 327,     5.2284,      9.153,    7.337456e-02
 328,     5.2146,     13.730,    8.939513e-02
 329,     5.2055,     14.700,    6.910168e-03
 330,     5.1855,     14.700,    5.453007e-02
 331,     5.1747,     14.037,    9.703531e-02
 332,     5.1651,      6.456,    2.316897e-02
 333,     5.1561,      6.437,    4.399721e-02
 334,     5.1470,      7.585,    5.538268e-02
 335,     5.1380,     10.947,    4.954048e-02
 336,     5.1253,     14.660,    8.912311e-02
 337,     5.1169,      8.649,    4.937848e-02
 338,     5.1076,      7.551,    5.559415e-02
 339,     5.1031,      6.755,    2.947923e-02
 340,     5.0926,     14.607,    7.937558e-02
 341,     5.0759,      5.964,    4.924230e-02
 342,     5.0650,      2.692,    1.555952e-02
 343,     5.0560,     14.487,    8.701405e-02
 344,     5.0445,     14.700,    6.252417e-02
 345,     5.0290,     14.700,    4.457942e-02
 346,     5.0121,     14.406,    7.119136e-02
 347,     5.0007,     14.615,    6.947593e-02
 348,     4.9931,      7.130,    3.130734e-02
 349,     4.9858,      8.224,    2.544103e-02
 350,     4.9768,      7.540,    4.617660e-02
 351,     4.9600,     13.039,    7.033554e-02
 352,     4.9463,     14.700,    1.720777e-01
 353,     4.9317,     14.700,    1.752128e-01
 354,     4.9154,     14.700,    1.839292e-01
 355,     4.8994,     14.700,    1.644185e-01
 356,     4.8806,     14.700,    1.200709e-01
 357,     4.8686,     14.700,    1.071669e-01
 358,     4.8523,     14.700,    1.965323e-01
 359,     4.8426,     14.700,    2.975676e+01
 360,     4.8349,     14.700,    2.941158e+01
 361,     4.8273,     14.700,    2.853396e+01
 362,     4.8196,     14.700,    2.942493e+01
 363,     4.8119,     14.700,    2.962518e+01
 364,     4.7958,     14.700,    4.777605e+01
 365,     4.7833,      3.046,    2.747175e+01
 366,     4.7793,     13.334,    3.757817e+01
 367,     4.7713,     14.700,    3.588256e+01
 368,     4.7635,     14.700,    3.435272e+01
 369,     4.7462,     14.700,    1.487761e-01
 370,     4.7279,     14.700,    9.386829e-02
 371,     4.7140,     14.700,    1.240979e-01
 372,     4.7010,     14.700,    1.438905e-01
 373,     4.6817,     14.700,    1.001229e-01
 374,     4.6628,     14.700,    1.197005e-01
 375,     4.6428,     14.700,    1.307135e-01
 376,     4.6206,     14.700,    8.559516e-02
 377,     4.6060,     14.700,    1.235320e-01
 378,     4.5710,     14.700,    1.324526e-01
 379,     4.5495,     14.700,    1.012938e-01
 380,     4.5288,     14.700,    9.559232e-02
 381,     4.5180,     14.700,    1.014719e-01
 382,     4.5046,     14.037,    7.029570e-02
 383,     4.4907,     14.700,    1.241563e-01
 384,     4.4754,     14.700,    1.170812e-01
 385,     4.4307,      8.527,    1.098356e+00
 386,     4.4254,      8.175,    1.203966e+00
 387,     4.4229,      5.704,    5.589647e-01
 388,     4.4208,      6.256,    5.673744e-01
 389,     4.4176,      6.920,    4.597570e-01
 390,     4.4158,      6.966,    6.501717e-01
 391,     4.3757,      7.281,    4.640205e-02
 392,     4.3546,     13.471,    7.722641e-02
 393,     4.3432,      5.015,    3.472644e-02
 394,     4.3355,     14.700,    1.736785e-01
 395,     4.3204,     14.700,    1.460221e-01
 396,     4.3146,     14.700,    1.796611e-01
 397,     4.2924,     11.617,    5.109472e+00
 398,     4.2843,     14.700,    2.370914e+00
 399,     4.2348,     14.700,    7.845235e-01
 400,     4.2146,     10.618,    6.658672e+00
 401,     4.1999,     11.041,    9.182055e+00
 402,     4.1747,      5.369,    4.890273e+01
 403,     4.1730,      3.623,    8.036266e+01
 404,     4.1715,      4.184,    1.215376e+02
 405,     4.1702,      7.615,    1.842818e+02
 406,     4.1552,     14.002,    2.397147e+01
 407,     4.1503,     10.511,    1.271356e+01
 408,     4.0851,      7.788,    3.927692e-01
 409,     4.0644,      8.017,    1.227127e+00
 410,     4.0567,     10.187,    5.418887e+00
 411,     4.0506,      9.927,    1.968762e+00
 412,     4.0457,      9.008,    3.848985e+00
 413,     4.0426,      7.081,    5.415288e+00
 414,     4.0302,     10.231,    8.339994e+00
 415,     4.0201,      8.574,    1.113532e+01
 416,     4.0101,      4.658,    2.091188e+00
 417,     4.0083,      3.281,    1.396936e+00
 418,     3.9891,      7.634,    6.007374e+00
 419,     3.9834,      7.185,    5.679615e+00
 420,     3.9727,      6.868,    1.770276e+01
 421,     3.9708,      6.097,    3.364885e+01
 422,     3.9690,      8.467,    3.673563e+01
 423,     3.9625,      7.521,    1.514535e+01
 424,     3.9497,      8.575,    1.712262e+01
 425,     3.9411,      6.474,    6.451251e+00
 426,     3.9394,      6.572,    9.824242e+00
 427,     3.9292,      7.798,    4.206543e+00
 428,     3.9209,      6.772,    3.483164e+00
 429,     3.9192,      7.654,    6.373282e+00
 430,     3.8969,      6.351,    1.823072e+00
 431,     3.8921,     10.047,    2.489665e+00
 432,     3.8862,     10.805,    2.266737e+00
 433,     3.8797,     14.700,    3.295402e+00
 434,     3.8714,     14.700,    1.772492e+00
 435,     3.8436,     10.480,    5.666569e+00
 436,     3.8415,      9.620,    8.598903e+00
 437,     3.8347,     14.666,    1.797601e+01
 438,     3.8263,     14.024,    1.117672e+01
 439,     3.8147,     10.049,    1.551392e+01
 440,     3.8091,      9.343,    1.896135e+01
 441,     3.8053,      6.274,    5.505923e+00
 442,     3.8030,      5.203,    4.661456e+00
 443,     3.7770,      7.922,    1.121606e+01
 444,     3.7713,      9.666,    3.240003e+00
 445,     3.7667,      9.907,    2.807700e+01
 446,     3.7609,      9.516,    6.015407e+00
 447,     3.7563,      9.674,    1.170747e+01
 448,     3.7512,      8.087,    7.513831e+00
 449,     3.7352,      9.892,    3.509230e+00
 450,     3.6688,      6.929,    5.555177e+00
 451,     3.6668,      6.110,    9.957845e+00
 452,     3.6650,      8.403,    9.554591e+00
 453,     3.6587,     10.082,    1.924398e+00
 454,     3.6426,     14.193,    6.479142e-01
 455,     3.6315,     11.110,    8.751635e-02
 456,     3.6037,     10.366,    1.679253e+00
 457,     3.5969,      7.991,    1.329061e+00
 458,     3.5605,      6.140,    1.853743e+00
 459,     3.5480,      9.108,    5.441024e+01
 460,     3.5466,      6.723,    4.363580e+01
 461,     3.5448,      8.444,    1.649671e+01
 462,     3.5380,      5.899,    1.613268e+00
 463,     3.4988,      8.354,    1.530807e+00
 464,     3.4924,     10.764,    4.155215e+00
 465,     3.4780,      5.587,    1.321476e+00
 466,     3.4760,      5.705,    1.432099e+00
 467,     3.4732,      9.298,    2.709697e+00
 468,     3.4621,     11.449,    7.274035e+00
 469,     3.4300,      9.577,    2.960274e+01
 470,     3.4192,      9.465,    5.908982e+01
 471,     3.4081,      7.637,    2.893787e+01
 472,     3.3783,      5.128,    5.545263e+01
 473,     3.3765,      3.226,    7.824278e+01
 474,     3.3751,      3.861,    1.129876e+02
 475,     3.3736,      7.633,    8.947835e+01
 476,     3.3432,      5.265,    4.440354e+00
 477,     3.3412,      6.589,    7.862592e+00
 478,     3.3371,     10.227,    1.769528e+01
 479,     3.3315,     10.476,    1.669978e+01
 480,     3.3265,      7.332,    7.331567e+00
 481,     3.3246,      7.496,    5.778437e+00
 482,     3.3079,      8.212,    1.641891e+00
 483,     3.2992,      8.018,    2.284488e+00
 484,     3.2939,     10.443,    2.115821e+00
 485,     3.2812,      3.164,    3.022572e-01
 486,     3.2613,      8.679,    3.497230e+01
 487,     3.2521,      6.408,    1.633490e+01
 488,     3.2501,      5.878,    2.697474e+01
 489,     3.2484,      8.179,    2.158562e+01
 490,     3.2394,      9.260,    3.076012e+01
 491,     3.2368,      9.315,    1.749818e+01
 492,     3.2251,      8.914,    7.811007e+00
 493,     3.1987,      8.292,    4.971680e+00
 494,     3.1469,     14.700,    5.199462e-01
 495,     3.1365,      9.606,    1.806194e+00
 496,     3.1352,     13.706,    2.832798e+00
 497,     3.1227,     13.593,    6.072771e+00
 498,     3.1124,     14.700,    4.901008e+00
 499,     3.0862,      6.308,    1.640430e+02
 500,     3.0846,      3.574,    1.988539e+02
 501,     3.0831,      3.271,    2.225287e+02
 502,     3.0817,      4.954,    1.791647e+02
 503,     3.0793,      9.169,    5.193675e+01
 504,     3.0263,      6.580,    3.031411e+00
 505,     2.9805,      5.444,    1.382347e-01
 506,     2.9652,      6.664,    1.282497e-01
 507,     2.9650,      6.307,    1.543290e+00
 508,     2.9631,      6.917,    2.891829e+00
 509,     2.9266,      9.807,    6.568574e-01
 510,     2.8222,      6.057,    1.212107e+01
 511,     2.8204,      6.629,    3.614377e+01
 512,     2.8194,      9.122,    6.314919e+01
 513,     2.7961,      7.176,    4.638834e+01
 514,     2.7942,      8.152,    1.379590e+02
 515,     2.7239,      6.863,    4.517567e+01
 516,     2.7220,      7.776,    1.374282e+02
 517,     2.6970,      8.551,    1.100676e+02
 518,     2.6142,      7.458,    3.112846e-01
 519,     2.6123,      4.791,    1.839892e-01
 520,     2.6111,      7.714,    3.959986e-01
 521,     2.5890,      1.006,    9.670965e-03
 522,     2.5868,      8.182,    5.508391e-01
 523,     2.5673,      6.906,    7.488371e-02
 524,     2.5555,     10.033,    2.166154e-01
 525,     2.5450,      8.964,    1.567791e-01
 526,     2.5406,      8.576,    9.013775e-02
 527,     2.5325,     10.149,    1.383580e-01
 528,     2.4896,      7.322,    6.588647e-01
 529,     2.4879,      7.763,    1.379046e+00
 530,     2.4766,      8.756,    1.928781e+00
 531,     2.4745,     10.525,    3.374294e+00
 532,     2.4626,      7.713,    1.286741e+01
 533,     2.4523,      8.607,    1.830632e+01
 534,     2.4494,      8.011,    2.002161e+01
 535,     2.4399,      8.695,    2.819401e+01
 536,     2.4364,      8.718,    1.439876e+01
 537,     2.4275,      9.518,    1.981058e+01
 538,     2.4141,      7.878,    3.713592e+00
 539,     2.4017,      8.837,    2.499816e+00
 540,     2.3805,     14.700,    1.664323e-01
 541,     2.3532,     13.739,    7.393003e-02
 542,     2.3422,     13.551,    3.747526e-01
 543,     2.3305,      6.142,    8.733501e-01
 544,     2.3286,      5.235,    1.752665e+00
 545,     2.3271,      5.929,    1.514376e+00
 546,     2.3170,      8.596,    3.142752e+00
 547,     2.3153,      8.262,    6.453446e+00
 548,     2.3032,      8.775,    5.179202e+00
 549,     2.2840,      7.438,    1.994334e-01
 550,     2.2730,     14.700,    7.553562e-01
 551,     2.2627,     13.385,    6.602824e-01
 552,     2.2593,      2.152,    3.465654e-02
 553,     2.2530,      9.502,    4.685225e-01
 554,     2.2475,     10.993,    1.333870e-01
 555,     2.2419,     11.746,    3.995140e-01
 556,     2.2310,     12.745,    1.878285e-01
 557,     2.2210,      8.919,    1.813959e-01
 558,     2.2072,      4.504,    1.651387e-02
 559,     2.2026,      4.008,    9.971448e-03
 560,     2.1947,     14.015,    1.079319e-01
 561,     2.1480,     10.099,    1.654163e+01
 562,     2.1461,      9.809,    6.126530e+00
 563,     2.1371,      9.766,    2.160185e+01
 564,     2.1345,     10.210,    3.028776e+01
 565,     2.1248,      9.895,    2.739884e+01
 566,     2.1217,      9.760,    2.035456e+01
 567,     2.1113,     10.648,    1.471099e+01
 568,     2.0985,     13.696,    2.144292e+00
 569,     2.0857,     10.177,    5.363955e-01
 570,     2.0617,      8.333,    4.014332e-02
 571,     2.0580,      5.727,    3.164600e-02
 572,     2.0493,      3.300,    2.651648e-02
 573,     2.0368,     11.408,    1.108626e-01
 574,     2.0247,     14.700,    3.591152e-01
 575,     2.0117,     14.700,    4.209705e-01
 576,     1.9986,     14.700,    3.781344e-01
 577,     1.9906,     12.059,    8.584439e-01
 578,     1.9827,     12.914,    4.453419e-01
 579,     1.9778,     12.154,    4.298068e-01
 580,     1.9729,     13.840,    4.956112e-01
 581,     1.9680,     13.747,    4.672911e-01
 582,     1.9616,     14.700,    5.252476e-01
 583,     1.9523,     14.700,    2.456445e-01
 584,     1.9230,      9.810,    2.220645e+00
 585,     1.9200,      9.715,    1.999822e+00
 586,     1.9118,     10.293,    4.261956e+00
 587,     1.9079,     10.563,    5.502933e+00
 588,     1.9030,     11.795,    3.332350e+00
 589,     1.8971,     10.243,    5.392510e+00
 590,     1.8938,      8.843,    4.776979e+00
 591,     1.8839,      9.172,    3.888237e+00
 592,     1.8634,      4.668,    2.258062e-01
 593,     1.8520,      5.131,    6.167932e-01
 594,     1.8500,      6.086,    1.101253e+00
 595,     1.8396,      9.598,    1.166447e+00
 596,     1.8378,      8.972,    2.592844e+00
 597,     1.8268,      9.461,    9.763103e-01
 598,     1.8251,      8.094,    1.275833e+00
 599,     1.8130,      7.953,    4.807251e-01
 600,     1.7993,      5.733,    3.051318e-02
 601,     1.7854,      8.267,    4.461404e-02
 602,     1.7771,     12.108,    4.423366e-02
 603,     1.7668,     14.700,    1.494190e-01
 604,     1.7542,      9.449,    5.289141e-01
 605,     1.7417,     11.822,    1.862231e+00
 606,     1.7317,      8.568,    1.094381e+00
