index,   freq_ppm,   decay_hz, amplitude
   1,     9.4879,     14.273,    8.800921e-02
   2,     9.4707,     14.700,    1.138684e-01
   3,     9.4576,     14.700,    7.415453e-02
   4,     9.4540,      5.153,    1.563811e-02
   5,     9.4447,     14.700,    3.822330e-02
   6,     9.4300,     13.217,    7.848195e-02
   7,     9.4212,      2.843,    8.949024e-03
   8,     9.4124,      4.653,    2.318958e-02
   9,     9.4048,     13.058,    7.211646e-02
  10,     9.3934,     13.119,    7.979804e-02
  11,     9.3811,     12.607,    4.785789e-02
  12,     9.3590,      8.337,    5.186906e-02
  13,     9.3456,     14.700,    7.439276e-02
  14,     9.3331,      7.584,    2.362665e-02
  15,     9.3140,     14.700,    1.002754e-01
  16,     9.3074,     10.169,    5.557980e-02
  17,     9.2984,      8.599,    2.536930e-02
  18,     9.2946,      8.241,    4.937318e-02
  19,     9.2814,      7.686,    3.968608e-02
  20,     9.2731,     14.700,    1.579279e-01
  21,     9.2547,     14.700,    1.198982e-01
  22,     9.2395,     14.700,    9.304006e-02
  23,     9.2242,     14.700,    1.389742e-01
  24,     9.2092,     14.700,    1.017378e-01
  25,     9.1892,     14.700,    1.148715e-01
  26,     9.1704,     14.700,    6.393278e-02
  27,     9.1657,     11.050,    5.546708e-03
  28,     9.1587,      3.739,    1.794723e-02
  29,     9.1456,     10.737,    5.598039e-02
  30,     9.1404,      0.000,    4.335038e-03
  31,     9.1356,      9.530,    5.240067e-02
  32,     9.1258,     11.346,    6.785633e-02
  33,     9.1135,      7.789,    3.330582e-02
  34,     9.1010,     12.435,    1.196468e-01
  35,     9.0786,      8.512,    3.719993e-02
  36,     9.0702,     14.700,    1.231400e-01
  37,     9.0473,     14.700,    8.166278e-02
  38,     9.0290,     14.700,    8.292944e-02
  39,     9.0100,     14.700,    7.037552e-02
  40,     8.9923,     14.700,    8.821675e-02
  41,     8.9835,     14.445,    4.217327e-02
  42,     8.9709,     11.090,    6.226814e-02
  43,     8.9592,     14.521,    7.522999e-02
  44,     8.9509,     14.700,    7.052387e-02
  45,     8.9317,     14.359,    5.568188e-02
  46,     8.9201,     14.700,    8.561126e-02
  47,     8.9084,     14.700,    9.281863e-02
  48,     8.8967,     14.700,    8.108372e-02
  49,     8.8702,     14.700,    1.535512e-01
  50,     8.8495,     14.700,    1.265025e-01
  51,     8.8210,     14.700,    3.014213e-01
  52,     8.8062,     14.700,    9.964510e-02
  53,     8.7896,     14.700,    1.050310e-01
  54,     8.7684,      3.666,    1.442399e-02
  55,     8.7602,     11.513,    8.221129e-02
  56,     8.7531,      8.343,    3.855443e-02
  57,     8.7493,      9.896,    5.627231e-02
  58,     8.7351,     14.700,    5.354325e-02
  59,     8.7266,      7.110,    4.019012e-02
  60,     8.7232,      3.113,    1.700684e-02
  61,     8.7155,      7.297,    3.208974e-02
  62,     8.7091,     11.726,    8.869821e-02
  63,     8.6960,     14.700,    1.027616e-01
  64,     8.6911,      4.859,    8.172671e-03
  65,     8.6782,      3.942,    2.054777e-03
  66,     8.6695,     14.318,    1.072556e-01
  67,     8.6446,      0.297,    1.694307e-02
  68,     8.6418,      6.953,    1.550247e+00
  69,     8.6400,      4.871,    2.178238e+00
  70,     8.6384,      5.256,    2.168903e+00
  71,     8.6369,      8.110,    3.446324e+00
  72,     8.6330,      4.981,    6.859550e-02
  73,     8.6017,      2.869,    1.613446e-02
  74,     8.5840,     14.700,    8.688847e-02
  75,     8.5745,     12.186,    6.316569e-02
  76,     8.5586,     10.875,    7.856959e-02
  77,     8.5535,      6.927,    3.378107e-02
  78,     8.5442,      9.232,    3.767571e-02
  79,     8.5277,     14.700,    1.189390e-01
  80,     8.5158,      7.501,    4.696607e-02
  81,     8.5054,     14.090,    5.256531e-02
  82,     8.4872,     14.700,    8.000112e-02
  83,     8.4682,     14.700,    1.101886e-01
  84,     8.4519,     13.067,    1.611472e-01
  85,     8.4408,     11.072,    9.474158e-02
  86,     8.4306,      4.324,    1.614483e-02
  87,     8.4228,      1.863,    1.669423e-02
  88,     8.4159,      9.597,    2.072524e-01
  89,     8.3939,     14.700,    3.787498e-02
  90,     8.3793,     14.700,    7.275716e-02
  91,     8.3571,      0.000,    2.702237e-02
  92,     8.3552,      4.743,    4.666783e-01
  93,     8.3533,      7.607,    2.576295e+00
  94,     8.3464,     11.017,    2.880397e-02
  95,     8.3135,     14.700,    7.689849e-02
  96,     8.3019,      9.931,    3.890270e-02
  97,     8.2861,     11.218,    2.657056e-02
  98,     8.2738,      7.617,    4.971361e-01
